总数,直播间url,直播间ID,标题,状态,是否上架,添加时间,开始时间,zbID,直播类型,enc_tpid,播放url
5806,https://inter.dayilive.com/live/page/1978112803,1978112803,1213 严重移位骨盆骨折微创治疗关键技术UCRT解锁复位理念暨解锁复位装置联合HoloSight创伤手术机器人手术直播 (第二期),0,是,2023-12-12 11:10:51,2023-12-13 08:30:00,11749549,0,94C5C0B6C71B969739F6AB1159A3D975,https://qvod2.vzan.com/clip/11749549/1978112803/e4e02222e7da48a0b277f4d773fa262b.m3u8?zbid=11749549&tpid=1978112803&type=0
5806,https://inter.dayilive.com/live/page/1058985354,1058985354,缝合打结,0,是,2023-12-10 14:17:20,2023-12-10 14:17:38,11749549,0,52CEF4A5A02A206054F40774D878FF2B,https://pull-gy1.vzan.com/11749549/693789060284331765/replay.1702191411.67803583.m3u8?zbid=11749549&tpid=1058985354&type=0
5806,https://inter.dayilive.com/live/page/1472867710,1472867710,超声⼑使⽤,0,是,2023-12-10 14:16:10,2023-12-10 14:16:24,11749549,0,4943A9466373284A7529FA08BFB82B0C,https://qvod2.vzan.com/clip/11749549/1472867710/ce46ae893afa43d181bacbb18e58cbd3.m3u8?zbid=11749549&tpid=1472867710&type=0
5806,https://inter.dayilive.com/live/page/60346089,60346089,胰体上缘离断电钩操作造成出⾎,0,是,2023-12-10 14:14:57,2023-12-10 14:15:13,11749549,0,E4C8DF71E35C03A5F288A805B3C13E72,https://pull-gy1.vzan.com/11749549/786501392523227444/replay.1702191320.06011386.m3u8?zbid=11749549&tpid=60346089&type=0
5806,https://inter.dayilive.com/live/page/1612069320,1612069320,IPDA的术中处理,0,是,2023-12-10 14:13:39,2023-12-10 14:14:17,11749549,0,731CC285695B2EC3234B95C5F780F188,https://qvod2.vzan.com/clip/11749549/1612069320/e374dfe40e9e41ff80dab230265102e2.m3u8?zbid=11749549&tpid=1612069320&type=0
5806,https://inter.dayilive.com/live/page/1689297770,1689297770,⾎管切除重建,0,是,2023-12-10 14:12:01,2023-12-10 14:12:44,11749549,0,CEC4BA22855924CC0810817A4AD70FA4,https://pull-gy1.vzan.com/11749549/676162839526560992/replay.1702191177.47994339.m3u8?zbid=11749549&tpid=1689297770&type=0
5806,https://inter.dayilive.com/live/page/1857763135,1857763135,GDA解剖与处理,0,是,2023-12-10 14:10:48,2023-12-10 14:11:19,11749549,0,F372FD54F245A70D5C18547526F624D8,https://qvod2.vzan.com/clip/11749549/1857763135/53046c99e433439aab2361223429584e.m3u8?zbid=11749549&tpid=1857763135&type=0
5806,https://inter.dayilive.com/live/page/260064339,260064339,IPDA解剖与处理,0,是,2023-12-10 14:08:37,2023-12-10 14:09:08,11749549,0,FB467052D864F69A322520C1E57C5B02,https://pull-gy1.vzan.com/11749549/629794391562076860/replay.1702190833.30365095.m3u8?zbid=11749549&tpid=260064339&type=0
5806,https://inter.dayilive.com/live/page/2106712575,2106712575,1214 踝关节镜技术的临床应用｜李海鹏【专家讲坛·第170期】,0,是,2023-12-08 09:37:11,2023-12-14 19:30:00,11749549,0,F43C4FDC007DFFB414E7D8EE93520A6D,https://qvod2.vzan.com/clip/11749549/2106712575/554800cb5ca54ccc9ff8bd3ab65a7cbd.m3u8?zbid=11749549&tpid=2106712575&type=0
5806,https://inter.dayilive.com/live/page/494941181,494941181,1210 第五届骨盆髋臼及关节周围骨折微创治疗学习班暨第八届江浙沪皖创伤骨科焦点论坛暨上海市解剖学会骨科临床解剖学分会成立大会,0,是,2023-12-08 08:52:46,2023-12-10 08:00:00,11749549,0,766FC1CC0600C4C42EEE721C1CD2A56F,https://pull-gy1.vzan.com/11749549/866628983399454438/replay.1702179941.84412719.m3u8?zbid=11749549&tpid=494941181&type=0
5806,https://inter.dayilive.com/live/page/507840587,507840587,1209 第五届骨盆髋臼及关节周围骨折微创治疗学习班暨第八届江浙沪皖创伤骨科焦点论坛暨上海市解剖学会骨科临床解剖学分会成立大会,0,是,2023-12-08 08:49:16,2023-12-09 08:30:00,11749549,0,C634E8C5491B581ED760AEDC2FA71038,https://pull-gy1.vzan.com/11749549/887313467470598831/replay.1702116198.81342589.m3u8?zbid=11749549&tpid=507840587&type=0
5806,https://inter.dayilive.com/live/page/27836438,27836438,1210 第179期精讲会【骨盆骨折篇】,0,是,2023-12-06 17:12:28,2023-12-10 19:00:00,11749549,0,128CF838A0D439D4904BD7BD00728E1E,https://qvod2.vzan.com/clip/11749549/27836438/4d7c44a6e70c400995ed347d451f25ed.m3u8?zbid=11749549&tpid=27836438&type=0
5806,https://inter.dayilive.com/live/page/301520388,301520388,中华预防医学会肝胆胰疾病预防与控制专业委员会2023年学术会议暨第二届委员会换届会议,0,是,2023-12-06 15:51:46,2023-12-09 10:00:00,11749549,0,631F6120ABA527DE3D02CA61FCF25EEA,https://pull-gy1.vzan.com/11749549/667507343659103500/replay.1702094411.57347622.m3u8?zbid=11749549&tpid=301520388&type=0
5806,https://inter.dayilive.com/live/page/610976892,610976892,1209 3D视界·荧领真镜｜胃肠与结直肠外科手术演示,0,是,2023-12-06 12:51:48,2023-12-09 12:00:00,11749549,0,B3371EB04EAAEC97B02E4BA16D60F502,https://qvod2.vzan.com/clip/11749549/610976892/3b2abf0fe27a4fbaa6127850a4c422cb.m3u8?zbid=11749549&tpid=610976892&type=0
5806,https://inter.dayilive.com/live/page/639044211,639044211,2023北京大学人民医院乳腺中心腔镜乳腺联盟腔乳圆桌派线上系列研讨会,0,是,2023-12-06 12:42:44,2023-12-22 19:30:00,11749549,0,FB940E616389386470EAA1E0BD0615C0,https://qvod2.vzan.com/clip/11749549/639044211/02cc416f08d245a2a15c857efc71abf8.m3u8?zbid=11749549&tpid=639044211&type=0
5806,https://inter.dayilive.com/live/page/411288074,411288074,腔镜乳腺圆桌派·第二十期：脂肪移植的具体操作,0,是,2023-12-06 12:41:02,2023-12-22 19:30:00,11749549,0,2B3C65D40086266839535D8D2C5D025F,https://qvod2.vzan.com/clip/11749549/411288074/50a5a044b4534ca69ac6bd0118459c78.m3u8?zbid=11749549&tpid=411288074&type=0
5806,https://inter.dayilive.com/live/page/1992520200,1992520200,1211 午间一点半点·康复分享会·第78期：腰疼&腰椎滑脱,0,是,2023-12-06 09:28:33,2023-12-11 13:00:00,11749549,0,4ABA5E26126F8E65444FCE6023C82156,https://qvod2.vzan.com/clip/11749549/1992520200/0980209d66dd4ef0ae589ae054e914db.m3u8?zbid=11749549&tpid=1992520200&type=0
5806,https://inter.dayilive.com/live/page/189674213,189674213,1212 保髋专家论坛｜髋关节镜手术知识与技术第六季第41期：大转子疼痛综合征的诊断和处理,0,是,2023-12-06 09:18:43,2023-12-12 19:00:00,11749549,0,79C4F7B57326B5A533FA81211761C3CE,https://qvod2.vzan.com/clip/11749549/189674213/7832c51f2eb64a5ca7b427304da27924.m3u8?zbid=11749549&tpid=189674213&type=0
5806,https://inter.dayilive.com/live/page/1950075230,1950075230,1208 训练伤防治与全民健身指导专家论坛·第三十期·专家讲座：运动损伤与功能康复,0,是,2023-12-04 18:54:56,2023-12-08 19:00:00,11749549,0,BB2E0CC533D5F22AF3A0CB877FEE2772,https://qvod2.vzan.com/clip/11749549/1950075230/1c6156cde7a64139b898f8ee049bef4c.m3u8?zbid=11749549&tpid=1950075230&type=0
5806,https://inter.dayilive.com/live/page/1741254228,1741254228,赵国栋｜机器人胰十二指肠切除术,0,是,2023-12-04 13:16:17,2023-12-04 13:16:32,11749549,0,77815A12896E80045F0449EC7A48F0DD,https://qvod2.vzan.com/clip/11749549/1741254228/1c2ecde9344449d7bf56daa38c4e7ff1.m3u8?zbid=11749549&tpid=1741254228&type=0
5806,https://inter.dayilive.com/live/page/1837009992,1837009992,1205 2023年北京康复医学会青年工作委员会第十八期文献导读,0,是,2023-12-04 08:41:27,2023-12-05 19:00:00,11749549,0,82FC5554E76210F0A9200BE3408764D0,https://qvod2.vzan.com/clip/11749549/1837009992/701f5f3da005481cb4de899b4b33ff94.m3u8?zbid=11749549&tpid=1837009992&type=0
5806,https://inter.dayilive.com/live/page/1742576003,1742576003,1205 云南省骨科与运动康复临床医学研究中心｜云南省医学会骨科学分会｜云南省医学会数字医学分会“昆华论骨”系列学术活动（17期）之关节专题,0,是,2023-12-03 23:06:00,2023-12-05 08:00:00,11749549,0,3B747B4D571B6C58248AF71CEE0D0416,https://qvod2.vzan.com/clip/11749549/1742576003/54dff55ab6b44bedb5629f6c95916791.m3u8?zbid=11749549&tpid=1742576003&type=0
5806,https://inter.dayilive.com/live/page/1465512274,1465512274,1205 保髋专家论坛｜  髋关节发育不良的基础知识第六季第40期：教程：髋关节的发生发育,0,是,2023-12-03 17:28:34,2023-12-05 19:00:00,11749549,0,B6C8E0E550CDB15A263F9EE151391AE3,https://qvod2.vzan.com/clip/11749549/1465512274/cf332b14c63e4250812b194b3acee4b7.m3u8?zbid=11749549&tpid=1465512274&type=0
5806,https://inter.dayilive.com/live/page/1492169484,1492169484,1204 301基础研究及文献分享论坛·25期：文献分享·专家点评｜应激激活的miR-204控制软骨细胞的衰老表型，促进骨关节炎的发展,0,是,2023-12-02 15:35:56,2023-12-04 19:30:00,11749549,0,DEED465EEB376C05482530F231920A80,https://qvod2.vzan.com/clip/11749549/1492169484/6b165f7b663b45299dc4997307680edf.m3u8?zbid=11749549&tpid=1492169484&type=0
5806,https://inter.dayilive.com/live/page/573787363,573787363,1208 广慈骨科研讨会暨骨肿瘤临床多学科案例讨论及大体手术技巧实战培训人工关节手术技术新进展学习班,0,是,2023-12-02 11:53:45,2023-12-08 09:00:00,11749549,0,057E168ADF94E77C481A558F1373A20D,https://qvod2.vzan.com/clip/11749549/573787363/23f14f0f27af4bf4920d6bc616c1625f.m3u8?zbid=11749549&tpid=573787363&type=0
5806,https://inter.dayilive.com/live/page/402870251,402870251,1204 午间一点半点·康复分享会·第77期：胸椎压缩骨折&脊柱侧弯,0,是,2023-12-01 10:37:20,2023-12-04 13:00:00,11749549,0,4F4110D0E8C5BFB46443F96405591860,https://qvod2.vzan.com/clip/11749549/402870251/3fd4064ac6444336af91326de4ed7f82.m3u8?zbid=11749549&tpid=402870251&type=0
5806,https://inter.dayilive.com/live/page/785540207,785540207,1207 距骨骨软骨损伤的微骨折治疗｜魏民【专家讲坛·第169期】,0,是,2023-12-01 10:31:55,2023-12-07 19:30:00,11749549,0,83009FA9BBE850C72EE4B3F4A44FF848,https://qvod2.vzan.com/clip/11749549/785540207/da7ea92ad1e64c94a1e78becbee52f86.m3u8?zbid=11749549&tpid=785540207&type=0
5806,https://inter.dayilive.com/live/page/613187783,613187783,华西肝脏外科主任学习班,0,是,2023-11-30 08:39:57,2023-12-01 07:50:00,11749549,0,320258CCD79CAD9EBC58A774CC866EA1,https://i3.vzan.com/live/11749549/mps/20231205/72ea81442b3a43a485ef43b475edb79b/5b79cb310b5b4b47a877a64d8305819b_transcode_1236174.m3u8?zbid=11749549&tpid=613187783&type=0
5806,https://inter.dayilive.com/live/page/2146951193,2146951193,1130【普外科】张卫国｜3D腹腔镜下右半结肠切除术,0,是,2023-11-29 19:57:04,2023-11-30 08:30:00,11749549,0,04760484756A150F6DBD7FFCA1814C04,https://qvod2.vzan.com/clip/11749549/2146951193/9ece0007a88948ed9b6744e7dc17af42.m3u8?zbid=11749549&tpid=2146951193&type=0
5806,https://inter.dayilive.com/live/page/996459173,996459173,1208 手术直播间三,0,是,2023-11-29 11:37:37,2023-12-08 08:30:00,11749549,0,4E13A5F2FA7A726B6F4AC214027A30CB,https://qvod2.vzan.com/clip/11749549/996459173/cf70da49e6c24b309623397503d350ca.m3u8?zbid=11749549&tpid=996459173&type=0
5806,https://inter.dayilive.com/live/page/866616995,866616995,梁贇 | 神经内分泌肿瘤多学科诊治病例,0,是,2023-11-29 11:09:43,2023-11-29 11:10:00,11749549,0,9D23168C041D10E64962D28100FAC995,https://qvod2.vzan.com/clip/11749549/866616995/e099ecbaba1f4ad3b21757a5dc15c776.m3u8?zbid=11749549&tpid=866616995&type=0
5806,https://inter.dayilive.com/live/page/1199022400,1199022400,1203 第178期精讲会【骨盆骨折篇】,0,是,2023-11-29 09:59:05,2023-12-03 19:00:00,11749549,0,5D4C8380601103269DFC9049B11511F7,https://qvod2.vzan.com/clip/11749549/1199022400/89ee741412124b929a0c96ca05f89856.m3u8?zbid=11749549&tpid=1199022400&type=0
5806,https://inter.dayilive.com/live/page/847736213,847736213,1223 2023“基层医院如何开展髋关节镜”手术直播会暨第二届解放军总医院骨科医学部髋关节镜标准化诊疗学习班,0,是,2023-11-28 15:48:28,2023-12-23 08:30:00,11749549,0,DEA4D831A6564E57CDC651D10B1AA9F4,https://qvod2.vzan.com/clip/11749549/847736213/ba1186a53dee4388a58d2152e9be7357.m3u8?zbid=11749549&tpid=847736213&type=0
5806,https://inter.dayilive.com/live/page/1045302899,1045302899,1222 2023“基层医院如何开展髋关节镜”手术直播会暨第二届解放军总医院骨科医学部髋关节镜标准化诊疗学习班,0,是,2023-11-28 15:47:23,2023-12-22 08:00:00,11749549,0,0D02085D9FCBFFAF6215A268E9380E2B,https://qvod2.vzan.com/clip/11749549/1045302899/3b1a1c28244b43ac941f28baddde01a7.m3u8?zbid=11749549&tpid=1045302899&type=0
5806,https://inter.dayilive.com/live/page/977029906,977029906,1208 手术直播间二,0,是,2023-11-28 15:35:24,2023-12-08 08:30:00,11749549,0,335CAADC31CC7B1B97C90EE091A20E81,https://qvod2.vzan.com/clip/11749549/977029906/7bbf42c76d2d47d69c06c46a7f38ea57.m3u8?zbid=11749549&tpid=977029906&type=0
5806,https://inter.dayilive.com/live/page/888628778,888628778,1129  显微外科病例讨论+手术复盘·第三十八期：局部皮瓣（拱顶石皮瓣篇）｜国家临床中心多中心病例研讨会,0,是,2023-11-27 17:24:45,2023-11-29 19:00:00,11749549,0,E1C32F935DD79939A46827416F2789CB,https://qvod2.vzan.com/clip/11749549/888628778/25ab4baaac8a4d8990d33b8d6975bbf2.m3u8?zbid=11749549&tpid=888628778&type=0
5806,https://inter.dayilive.com/live/page/558041779,558041779,赵国栋｜机器人胰十二指肠切除术,0,是,2023-11-27 09:34:08,2023-11-27 09:36:21,11749549,0,797499D9CE94269DDF5E34BF0124D9EF,https://qvod2.vzan.com/clip/11749549/558041779/323572108631492c92fcbe37ec0ed807.m3u8?zbid=11749549&tpid=558041779&type=0
5806,https://inter.dayilive.com/live/page/1997154173,1997154173,146 孙登群教授｜腹腔镜下胆囊切除术,0,是,2023-11-27 09:13:33,2023-11-27 09:13:47,11749549,0,FA5ADA053614F55680B5D284EEE2C9DF,https://pull-gy1.vzan.com/11749549/001340463149992520/replay.1701398070.89177023.m3u8?zbid=11749549&tpid=1997154173&type=0
5806,https://inter.dayilive.com/live/page/588832280,588832280,145 孙登群教授｜腹腔镜下胆囊切除术,0,是,2023-11-27 09:12:01,2023-11-27 09:12:18,11749549,0,FDB1C28DD5000AA9B8F7571FC5BEDFFC,https://pull-gy1.vzan.com/11749549/956565623654712129/replay.1701130001.21769057.m3u8?zbid=11749549&tpid=588832280&type=0
5806,https://inter.dayilive.com/live/page/15978077,15978077,144 孙登群教授｜腹腔镜下胆囊切除术,0,是,2023-11-27 09:10:16,2023-11-27 09:11:02,11749549,0,643A33A2AB58FEAE58FD3FC4E2C823AB,https://pull-gy1.vzan.com/11749549/751248717608565563/replay.1701401636.61489498.m3u8?zbid=11749549&tpid=15978077&type=0
5806,https://inter.dayilive.com/live/page/40702778,40702778,143 孙登群教授｜腹腔镜下胆囊切除术/胆总管切开取石术,0,是,2023-11-27 09:08:13,2023-11-27 09:08:45,11749549,0,92A395B565A4F433A1DDEC43346F1FEB,https://pull-gy1.vzan.com/11749549/926965188578509858/replay.1701101878.21746904.m3u8?zbid=11749549&tpid=40702778&type=0
5806,https://inter.dayilive.com/live/page/1725310768,1725310768,158 尹新民教授｜腹腔镜下胆肠内引流术,0,是,2023-11-27 09:00:07,2023-11-27 09:00:57,11749549,0,88645F95CBB03C41B062C5FA5F4180A0,https://pull-gy1.vzan.com/11749549/189773021088217886/replay.1701099177.35752623.m3u8?zbid=11749549&tpid=1725310768&type=0
5806,https://inter.dayilive.com/live/page/723080636,723080636,142 李云峰教授｜腹腔镜下胆肠内引流重建术,0,是,2023-11-27 08:57:40,2023-11-27 08:57:54,11749549,0,455C7A5841ED9C338BF543B1F0DEA63E,https://qvod2.vzan.com/clip/11749549/723080636/fef336a11072400f9bb5ecff5089971e.m3u8?zbid=11749549&tpid=723080636&type=0
5806,https://inter.dayilive.com/live/page/1071862386,1071862386,141 李云峰教授｜腹腔镜下胆总管囊肿剥除术,0,是,2023-11-27 08:56:23,2023-11-27 08:56:44,11749549,0,BB8DC1F0873F18F54383BBB08CFF5365,https://pull-gy1.vzan.com/11749549/628050699671123553/replay.1701098956.32376191.m3u8?zbid=11749549&tpid=1071862386&type=0
5806,https://inter.dayilive.com/live/page/793574695,793574695,157 李云峰教授｜腹腔镜下胆肠内引流术,0,是,2023-11-27 08:54:31,2023-11-27 08:54:57,11749549,0,67D77027B67CEF0D559FAFACEDA14FE9,https://pull-gy1.vzan.com/11749549/191608456169723845/replay.1701367398.38930013.m3u8?zbid=11749549&tpid=793574695&type=0
5806,https://inter.dayilive.com/live/page/1136559024,1136559024,139 李云峰教授｜腹腔镜下胆管中段癌根治术,0,是,2023-11-27 08:53:19,2023-11-27 08:53:40,11749549,0,F99A040969B00F5D0E23480199F127AE,https://pull-gy1.vzan.com/11749549/305951940282708045/replay.1701092450.35422592.m3u8?zbid=11749549&tpid=1136559024&type=0
5806,https://inter.dayilive.com/live/page/1274187346,1274187346,138 李云峰教授｜腹腔镜下胰十二指肠切除术,0,是,2023-11-27 08:51:28,2023-11-27 08:52:06,11749549,0,7F1C220F0D43EB64FA7899B64C28E266,https://qvod2.vzan.com/clip/11749549/1274187346/e54e676a2be742c4a0ad0fb7682d4998.m3u8?zbid=11749549&tpid=1274187346&type=0
5806,https://inter.dayilive.com/live/page/637508455,637508455,140 尹新民教授｜Illb型肝门部胆管癌根治术,0,是,2023-11-27 08:33:18,2023-11-27 08:47:32,11749549,0,41D6E5934BBC3A0D771036CA9C523616,https://qvod2.vzan.com/clip/11749549/637508455/2bab500a669d438da5bd9cdc2e38268b.m3u8?zbid=11749549&tpid=637508455&type=0
5806,https://inter.dayilive.com/live/page/1665645632,1665645632,1205  毕生新语·总第15期：结直肠癌肝转移MDT系列(4),0,是,2023-11-25 17:41:04,2023-12-05 19:00:00,11749549,0,E62AE621E4B631E6C32D70580B24A47A,https://qvod2.vzan.com/clip/11749549/1665645632/25e0f9e573bd4e1b8ddbaa15701b8c28.m3u8?zbid=11749549&tpid=1665645632&type=0
5806,https://inter.dayilive.com/live/page/1059678862,1059678862,1130【口腔科】郭雪生｜腮腺肿物及浅叶切除术,0,是,2023-11-25 17:21:53,2023-11-30 13:30:00,11749549,0,63C1A05E119752A24A45197F27DC8887,https://qvod2.vzan.com/clip/11749549/1059678862/5097203127554624aeb81f75491680c1.m3u8?zbid=11749549&tpid=1059678862&type=0
5806,https://inter.dayilive.com/live/page/102168727,102168727,1130【眼科】张健｜结膜微创玻璃体切除+白内障超声乳化+人工晶体植入术,0,是,2023-11-25 17:20:59,2023-11-30 15:30:00,11749549,0,6DF604B2969E4AFC1CCD0383CECEE381,https://pull-gy1.vzan.com/11749549/115563028520893421/replay.1701335132.91461695.m3u8?zbid=11749549&tpid=102168727&type=0
5806,https://inter.dayilive.com/live/page/126557270,126557270,1130【骨科】王兴龙 陈阳｜关节镜下肩峰成形巨大肩袖修复术,0,是,2023-11-25 17:19:53,2023-11-30 13:30:00,11749549,0,0F7BB64EA35128B17112E9CB5FF46199,https://qvod2.vzan.com/clip/11749549/126557270/b0f61dcf631541029bd683c98e91eab7.m3u8?zbid=11749549&tpid=126557270&type=0
5806,https://inter.dayilive.com/live/page/1996836922,1996836922,1130【骨科】刘爱华｜胫骨平台骨折切开 复位内固定术,0,是,2023-11-25 17:19:13,2023-11-30 08:30:00,11749549,0,5D6199657CC4419BFF27850628B02E92,https://qvod2.vzan.com/clip/11749549/1996836922/73edaf1e625b4f6fa318e6a65dad10c7.m3u8?zbid=11749549&tpid=1996836922&type=0
5806,https://inter.dayilive.com/live/page/159419050,159419050,1129【骨科】陈阳 王兴龙｜全膝关节置换术,0,是,2023-11-25 16:56:27,2023-11-29 14:00:00,11749549,0,13A1C8E562385D0EAF41441931CE4FFB,https://pull-gy1.vzan.com/11749549/646357243359469406/replay.1701241830.14972926.m3u8?zbid=11749549&tpid=159419050&type=0
5806,https://inter.dayilive.com/live/page/172159822,172159822,1129【眼科】刘凤桐｜白内障超声乳化+人工晶体植入术,0,是,2023-11-25 16:55:33,2023-11-29 13:30:00,11749549,0,1F1B4727C4E122F1A0C2D253498EBCF5,https://qvod2.vzan.com/clip/11749549/172159822/6226c58604a34337b5881f9290b11438.m3u8?zbid=11749549&tpid=172159822&type=0
5806,https://inter.dayilive.com/live/page/1865740980,1865740980,1129【心胸外科】李宏芹｜乳管镜定位+乳腺小叶切除术,0,是,2023-11-25 16:55:02,2023-11-29 15:30:00,11749549,0,D7F4613EAB6D3F1153B3250B45985957,https://qvod2.vzan.com/clip/11749549/1865740980/51f5aab002d04e258c1ca44cf935e3d8.m3u8?zbid=11749549&tpid=1865740980&type=0
5806,https://inter.dayilive.com/live/page/1963855872,1963855872,1129【心胸外科】李宏芹｜乳管镜检查+灌洗,0,是,2023-11-25 16:54:08,2023-11-29 13:30:00,11749549,0,1C8170E6C9DEDBA18A6F2C2752196D11,https://qvod2.vzan.com/clip/11749549/1963855872/bd4dd59f9d874a378fbb4a351a9ad6b1.m3u8?zbid=11749549&tpid=1963855872&type=0
5806,https://inter.dayilive.com/live/page/1580426548,1580426548,1129【耳鼻喉科】吴斌｜电视鼻内镜下鼻中隔或鼻窦微创手术,0,是,2023-11-25 16:52:59,2023-11-29 08:30:00,11749549,0,0CD8F8FFDC29FEA6ED6E5607D46A56C7,https://qvod2.vzan.com/clip/11749549/1580426548/46e93725bd8e4e22a6aff345e4d1abfa.m3u8?zbid=11749549&tpid=1580426548&type=0
5806,https://inter.dayilive.com/live/page/1617592474,1617592474,1129【神经外科】张磊｜颅内出血穿刺引流,0,是,2023-11-25 16:51:26,2023-11-29 09:30:00,11749549,0,CCB8A27D8FB32CADCBB8C71B2EC2D509,https://qvod2.vzan.com/clip/11749549/1617592474/c4ca632b1d464605a26f6b6fa947e659.m3u8?zbid=11749549&tpid=1617592474&type=0
5806,https://inter.dayilive.com/live/page/1601827164,1601827164,1128【泌尿外科】杨立军｜銩激光前列腺剜除术,0,是,2023-11-25 16:37:23,2023-11-28 13:30:00,11749549,0,44ED2B6DC271F32A6204A2FFD3DD7E4C,https://qvod2.vzan.com/clip/11749549/1601827164/15a956fa75454cce823b6f52443399ab.m3u8?zbid=11749549&tpid=1601827164&type=0
5806,https://inter.dayilive.com/live/page/338481489,338481489,1128【心胸外科】李宏芹｜胸腔镜肺上叶尖段切除,0,是,2023-11-25 16:36:23,2023-11-28 08:00:00,11749549,0,3F9107E53728A407F0987D211B6A99DE,https://qvod2.vzan.com/clip/11749549/338481489/cb15fc2576954faa94abb56b32c161b8.m3u8?zbid=11749549&tpid=338481489&type=0
5806,https://inter.dayilive.com/live/page/248662131,248662131,1128【普外科】那将超｜乳腺癌保乳+前哨淋巴结活检,0,是,2023-11-25 16:35:47,2023-11-28 15:30:00,11749549,0,D6EED3C5F9426DEA16359220909A775D,https://qvod2.vzan.com/clip/11749549/248662131/023915ca79624f72ae47ebbec5d14354.m3u8?zbid=11749549&tpid=248662131&type=0
5806,https://inter.dayilive.com/live/page/1269899501,1269899501,1128【普外科】刘洋 何亮｜腹腔镜下袖状胃切除术,0,是,2023-11-25 16:34:33,2023-11-28 13:30:00,11749549,0,DA300D16C634C05AABB01CC525C0C8CA,https://qvod2.vzan.com/clip/11749549/1269899501/e17ba9fbc2c34f49af4950dfa3bf5179.m3u8?zbid=11749549&tpid=1269899501&type=0
5806,https://inter.dayilive.com/live/page/899438582,899438582,1127【骨科】王兴龙 陈阳｜关节镜下肩袖（冈上肌腱）缝合术,0,是,2023-11-25 16:09:13,2023-11-27 09:30:00,11749549,0,6B5D39B8A3C59A6F465B1F396F9755ED,https://qvod2.vzan.com/clip/11749549/899438582/a65464f95ae747d581e88d73b33f9920.m3u8?zbid=11749549&tpid=899438582&type=0
5806,https://inter.dayilive.com/live/page/1460980857,1460980857,1127【普外科】张卫国｜腹腔镜下右半结肠切除术,0,是,2023-11-25 16:06:22,2023-11-27 09:00:00,11749549,0,501836D25A366E051E5138C94BD8FD63,https://qvod2.vzan.com/clip/11749549/1460980857/703cfc6192044c7b83ad02fa74415dbd.m3u8?zbid=11749549&tpid=1460980857&type=0
5806,https://inter.dayilive.com/live/page/1888202030,1888202030,1127【普外科】田国标｜腹腔镜下腹股沟疝修补术,0,是,2023-11-25 16:05:39,2023-11-27 15:00:00,11749549,0,9B8E9F3C2B38F044F19AD90B42661B90,https://qvod2.vzan.com/clip/11749549/1888202030/5f2eff4984314c22b4b95435da5f74bf.m3u8?zbid=11749549&tpid=1888202030&type=0
5806,https://inter.dayilive.com/live/page/1454918632,1454918632,1127【普外科】张宇飞｜腹腔镜下胆囊切除术,0,是,2023-11-25 16:02:44,2023-11-27 13:30:00,11749549,0,6746A306845E85DE4A28D95F0D616C99,https://qvod2.vzan.com/clip/11749549/1454918632/357762e36da845bdb50af2c31d3d8d62.m3u8?zbid=11749549&tpid=1454918632&type=0
5806,https://inter.dayilive.com/live/page/199408361,199408361,1127 开场致词直播间,0,是,2023-11-25 15:59:04,2023-11-27 08:15:00,11749549,0,2E3D8CCC9FEE03C1999797818AFBBE90,https://qvod2.vzan.com/clip/11749549/199408361/77cfdf4559ba4e1a98f8e66ba81c763e.m3u8?zbid=11749549&tpid=199408361&type=0
5806,https://inter.dayilive.com/live/page/1405603372,1405603372,1130 Bankart损伤围术期康复策略｜李晓【专家讲坛·第168期】,0,是,2023-11-23 19:23:03,2023-11-23 19:30:00,11749549,0,470EC055D63B0967580B49B79B908E80,https://qvod2.vzan.com/clip/11749549/1405603372/169456eda87d456eb38d4328f6ca8661.m3u8?zbid=11749549&tpid=1405603372&type=0
5806,https://inter.dayilive.com/live/page/855244176,855244176,1127 午间一点半点·康复分享会·第76期：脊髓损伤&颈椎病,0,是,2023-11-23 19:11:23,2023-11-27 13:00:00,11749549,0,C37970C10AEAC3B8599BECBD6548DCB8,https://qvod2.vzan.com/clip/11749549/855244176/c975e7ac0b07463c9c4c3c1f45a4fa2f.m3u8?zbid=11749549&tpid=855244176&type=0
5806,https://inter.dayilive.com/live/page/798617038,798617038,1128 NRR杂志热点追踪线上论坛｜Nature Aging文章通讯作者解读小胶质细胞的老龄化进程,0,是,2023-11-23 19:01:40,2023-11-28 20:00:00,11749549,0,3C9EDC57249E6BCF696FA1AA2F875B0D,https://qvod2.vzan.com/clip/11749549/798617038/4409dc9798e3441fbe065b4af21de144.m3u8?zbid=11749549&tpid=798617038&type=0
5806,https://inter.dayilive.com/live/page/1622307211,1622307211,1208 手术直播间一,0,是,2023-11-23 18:04:21,2023-12-08 08:30:00,11749549,0,A1F61E012A628CEC1121F324B1B3C281,https://qvod2.vzan.com/clip/11749549/1622307211/d07adae7b5864480866d4c8e9ee8b98d.m3u8?zbid=11749549&tpid=1622307211&type=0
5806,https://inter.dayilive.com/live/page/157976563,157976563,1207 手术直播间,0,是,2023-11-23 18:03:44,2023-12-07 08:30:00,11749549,0,B1F02EE5A77FC592C6FF41E8472FE8A8,https://qvod2.vzan.com/clip/11749549/157976563/3fd806b2386f42468cb3ba6436f9eb34.m3u8?zbid=11749549&tpid=157976563&type=0
